Id,ActivityMinute,Calories,Date
4020332650,2016-04-10 04:16:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:17:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:18:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:19:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:20:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:21:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:22:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:23:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:24:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:25:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:26:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:27:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:28:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:29:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:30:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:31:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:32:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:33:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:34:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:35:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:36:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:37:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:38:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:39:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:40:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:41:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:42:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:43:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:44:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:45:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:46:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:47:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:48:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:49:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:50:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:51:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:52:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:53:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:54:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:55:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:56:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:57:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:58:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 04:59:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:00:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:01:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:02:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:03:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:04:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:05:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:06:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:07:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:08:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:09:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:10:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:11:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:12:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:13:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:14:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:15:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:16:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:17:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:18:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:19:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:20:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:21:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:22:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:23:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:24:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:25:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:26:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:27:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:28:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:29:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:30:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:31:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:32:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:33:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:34:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:35:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:36:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:37:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:38:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:39:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:40:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:41:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:42:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:43:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:44:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:45:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:46:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:47:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:48:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:49:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:50:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:51:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:52:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:53:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:54:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:55:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:56:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:57:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:58:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 05:59:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:00:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:01:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:02:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:03:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:04:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:05:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:06:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:07:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:08:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:09:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:10:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:11:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:12:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:13:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:14:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:15:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:16:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:17:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:18:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:19:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:20:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:21:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:22:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:23:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:24:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:25:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:26:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:27:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:28:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:29:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:30:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:31:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:32:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:33:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:34:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:35:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:36:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:37:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:38:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:39:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:40:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:41:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:42:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:43:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:44:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:45:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:46:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:47:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:48:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:49:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:50:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:51:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:52:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:53:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:54:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:55:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:56:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:57:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:58:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 06:59:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:00:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:01:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:02:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:03:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:04:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:05:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:06:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:07:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:08:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:09:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:10:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:11:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:12:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:13:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:14:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:15:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:16:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:17:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:18:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:19:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:20:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:21:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:22:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:23:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:24:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:25:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:26:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:27:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:28:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:29:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:30:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:31:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:32:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:33:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:34:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:35:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:36:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:37:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:38:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:39:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:40:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:41:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:42:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:43:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:44:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:45:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:46:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:47:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:48:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:49:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:50:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:51:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:52:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:53:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:54:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:55:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:56:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:57:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:58:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 07:59:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:00:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:01:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:02:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:03:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:04:00,1.51294004917145,2016-04-10
4020332650,2016-04-10 08:05:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:06:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:07:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:08:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:09:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:10:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:11:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:12:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:13:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:14:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:15:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:16:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:17:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:18:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:19:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:20:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:21:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:22:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:23:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:24:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:25:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:26:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:27:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:28:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:29:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:30:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:31:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:32:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:33:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:34:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:35:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:36:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:37:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:38:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:39:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:40:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:41:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:42:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:43:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:44:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:45:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:46:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:47:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:48:00,1.37539994716644,2016-04-10
4020332650,2016-04-10 08:49:00,4.1262001991272,2016-04-10
4020332650,2016-04-10 08:50:00,3.85111999511719,2016-04-10
4020332650,2016-04-10 08:51:00,4.95143985748291,2016-04-10
4020332650,2016-04-10 08:52:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 08:53:00,4.40127992630005,2016-04-10
4020332650,2016-04-10 08:54:00,5.22652006149292,2016-04-10
4020332650,2016-04-10 08:55:00,4.67636013031006,2016-04-10
4020332650,2016-04-10 08:56:00,5.22652006149292,2016-04-10
4020332650,2016-04-10 08:57:00,4.67636013031006,2016-04-10
4020332650,2016-04-10 08:58:00,4.67636013031006,2016-04-10
4020332650,2016-04-10 08:59:00,2.0631000995636,2016-04-10
4020332650,2016-04-10 09:00:00,6.60192012786865,2016-04-10
4020332650,2016-04-10 09:01:00,6.60192012786865,2016-04-10
4020332650,2016-04-10 09:02:00,9.62779998779297,2016-04-10
4020332650,2016-04-10 09:03:00,1.92555999755859,2016-04-10
4020332650,2016-04-10 09:04:00,1.92555999755859,2016-04-10
4020332650,2016-04-10 09:05:00,4.95143985748291,2016-04-10
4020332650,2016-04-10 09:06:00,1.92555999755859,2016-04-10
4020332650,2016-04-10 09:07:00,1.65048003196716,2016-04-10
4020332650,2016-04-10 09:08:00,4.1262001991272,2016-04-10
4020332650,2016-04-10 09:09:00,4.40127992630005,2016-04-10
4020332650,2016-04-10 09:10:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 09:11:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 09:12:00,1.65048003196716,2016-04-10
4020332650,2016-04-10 09:13:00,1.65048003196716,2016-04-10
4020332650,2016-04-10 09:14:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 09:15:00,4.40127992630005,2016-04-10
4020332650,2016-04-10 09:16:00,4.40127992630005,2016-04-10
4020332650,2016-04-10 09:17:00,4.1262001991272,2016-04-10
4020332650,2016-04-10 09:18:00,5.22652006149292,2016-04-10
4020332650,2016-04-10 09:19:00,8.8025598526001,2016-04-10
4020332650,2016-04-10 09:20:00,6.8769998550415,2016-04-10
4020332650,2016-04-10 09:21:00,4.40127992630005,2016-04-10
4020332650,2016-04-10 09:22:00,4.1262001991272,2016-04-10
4020332650,2016-04-10 09:23:00,4.67636013031006,2016-04-10
4020332650,2016-04-10 09:24:00,6.05176019668579,2016-04-10
4020332650,2016-04-10 09:25:00,4.67636013031006,2016-04-10
4020332650,2016-04-10 09:26:00,5.77667999267578,2016-04-10
4020332650,2016-04-10 09:27:00,4.95143985748291,2016-04-10
4020332650,2016-04-10 09:28:00,2.0631000995636,2016-04-10
4020332650,2016-04-10 09:29:00,1.65048003196716,2016-04-10
4020332650,2016-04-10 09:30:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 09:31:00,1.65048003196716,2016-04-10
4020332650,2016-04-10 09:32:00,2.0631000995636,2016-04-10
4020332650,2016-04-10 09:33:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 09:34:00,1.92555999755859,2016-04-10
4020332650,2016-04-10 09:35:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 09:36:00,4.1262001991272,2016-04-10
4020332650,2016-04-10 09:37:00,4.40127992630005,2016-04-10
4020332650,2016-04-10 09:38:00,2.0631000995636,2016-04-10
4020332650,2016-04-10 09:39:00,4.40127992630005,2016-04-10
4020332650,2016-04-10 09:40:00,5.50159978866577,2016-04-10
4020332650,2016-04-10 09:41:00,3.85111999511719,2016-04-10
4020332650,2016-04-10 09:42:00,4.95143985748291,2016-04-10
4020332650,2016-04-10 09:43:00,2.0631000995636,2016-04-10
4020332650,2016-04-10 09:44:00,2.0631000995636,2016-04-10
4020332650,2016-04-10 09:45:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 09:46:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 09:47:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 09:48:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 09:49:00,1.65048003196716,2016-04-10
4020332650,2016-04-10 09:50:00,1.65048003196716,2016-04-10
4020332650,2016-04-10 09:51:00,1.65048003196716,2016-04-10
4020332650,2016-04-10 09:52:00,1.65048003196716,2016-04-10
4020332650,2016-04-10 09:53:00,1.65048003196716,2016-04-10
4020332650,2016-04-10 09:54:00,1.65048003196716,2016-04-10
4020332650,2016-04-10 09:55:00,1.65048003196716,2016-04-10
4020332650,2016-04-10 09:56:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 09:57:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 09:58:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 09:59:00,1.65048003196716,2016-04-10
4020332650,2016-04-10 10:00:00,1.65048003196716,2016-04-10
4020332650,2016-04-10 10:01:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 10:02:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 10:03:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 10:04:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 10:05:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 10:06:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 10:07:00,4.1262001991272,2016-04-10
4020332650,2016-04-10 10:08:00,4.95143985748291,2016-04-10
4020332650,2016-04-10 10:09:00,2.0631000995636,2016-04-10
4020332650,2016-04-10 10:10:00,2.0631000995636,2016-04-10
4020332650,2016-04-10 10:11:00,6.60192012786865,2016-04-10
4020332650,2016-04-10 10:12:00,6.05176019668579,2016-04-10
4020332650,2016-04-10 10:13:00,2.0631000995636,2016-04-10
4020332650,2016-04-10 10:14:00,5.77667999267578,2016-04-10
4020332650,2016-04-10 10:15:00,7.42715978622437,2016-04-10
4020332650,2016-04-10 10:16:00,2.0631000995636,2016-04-10
4020332650,2016-04-10 10:17:00,7.42715978622437,2016-04-10
4020332650,2016-04-10 10:18:00,7.97732019424438,2016-04-10
4020332650,2016-04-10 10:19:00,8.52748012542725,2016-04-10
4020332650,2016-04-10 10:20:00,6.32683992385864,2016-04-10
4020332650,2016-04-10 10:21:00,11.0031995773315,2016-04-10
4020332650,2016-04-10 10:22:00,13.753999710083,2016-04-10
4020332650,2016-04-10 10:23:00,12.9287595748901,2016-04-10
4020332650,2016-04-10 10:24:00,8.8025598526001,2016-04-10
4020332650,2016-04-10 10:25:00,7.28961992263794,2016-04-10
4020332650,2016-04-10 10:26:00,2.0631000995636,2016-04-10
4020332650,2016-04-10 10:27:00,2.0631000995636,2016-04-10
4020332650,2016-04-10 10:28:00,2.0631000995636,2016-04-10
4020332650,2016-04-10 10:29:00,4.95143985748291,2016-04-10
4020332650,2016-04-10 10:30:00,2.0631000995636,2016-04-10
4020332650,2016-04-10 10:31:00,4.40127992630005,2016-04-10
4020332650,2016-04-10 10:32:00,2.0631000995636,2016-04-10
4020332650,2016-04-10 10:33:00,2.0631000995636,2016-04-10
4020332650,2016-04-10 10:34:00,4.67636013031006,2016-04-10
4020332650,2016-04-10 10:35:00,5.77667999267578,2016-04-10
4020332650,2016-04-10 10:36:00,5.22652006149292,2016-04-10
4020332650,2016-04-10 10:37:00,6.60192012786865,2016-04-10
4020332650,2016-04-10 10:38:00,6.8769998550415,2016-04-10
4020332650,2016-04-10 10:39:00,5.22652006149292,2016-04-10
4020332650,2016-04-10 10:40:00,6.60192012786865,2016-04-10
4020332650,2016-04-10 10:41:00,5.77667999267578,2016-04-10
4020332650,2016-04-10 10:42:00,4.40127992630005,2016-04-10
4020332650,2016-04-10 10:43:00,5.77667999267578,2016-04-10
4020332650,2016-04-10 10:44:00,4.67636013031006,2016-04-10
4020332650,2016-04-10 10:45:00,4.95143985748291,2016-04-10
4020332650,2016-04-10 10:46:00,4.95143985748291,2016-04-10
4020332650,2016-04-10 10:47:00,2.0631000995636,2016-04-10
4020332650,2016-04-10 10:48:00,6.8769998550415,2016-04-10
4020332650,2016-04-10 10:49:00,8.52748012542725,2016-04-10
4020332650,2016-04-10 10:50:00,8.25240039825439,2016-04-10
4020332650,2016-04-10 10:51:00,11.5533599853516,2016-04-10
4020332650,2016-04-10 10:52:00,7.42715978622437,2016-04-10
4020332650,2016-04-10 10:53:00,1.92555999755859,2016-04-10
4020332650,2016-04-10 10:54:00,4.67636013031006,2016-04-10
4020332650,2016-04-10 10:55:00,6.8769998550415,2016-04-10
4020332650,2016-04-10 10:56:00,4.67636013031006,2016-04-10
4020332650,2016-04-10 10:57:00,5.50159978866577,2016-04-10
4020332650,2016-04-10 10:58:00,4.95143985748291,2016-04-10
4020332650,2016-04-10 10:59:00,6.32683992385864,2016-04-10
4020332650,2016-04-10 11:00:00,4.40127992630005,2016-04-10
4020332650,2016-04-10 11:01:00,5.22652006149292,2016-04-10
4020332650,2016-04-10 11:02:00,3.85111999511719,2016-04-10
4020332650,2016-04-10 11:03:00,4.95143985748291,2016-04-10
4020332650,2016-04-10 11:04:00,2.0631000995636,2016-04-10
4020332650,2016-04-10 11:05:00,2.0631000995636,2016-04-10
4020332650,2016-04-10 11:06:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 11:07:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 11:08:00,1.65048003196716,2016-04-10
4020332650,2016-04-10 11:09:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 11:10:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 11:11:00,1.65048003196716,2016-04-10
4020332650,2016-04-10 11:12:00,1.65048003196716,2016-04-10
4020332650,2016-04-10 11:13:00,1.65048003196716,2016-04-10
4020332650,2016-04-10 11:14:00,1.65048003196716,2016-04-10
4020332650,2016-04-10 11:15:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 11:16:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 11:17:00,1.78802001476288,2016-04-10
4020332650,2016-04-10 11:18:00,1.78802001476288,2016-04-10
